Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_5,2019-06-24 19:19:10,主机node_76 **** 请求延时大于5分钟,0
1,SYS_2,2019-06-24 19:19:11,主机node_8 FullGC次数：23次（大于阈值：10次）,0
2,SYS_9,2019-06-24 19:19:12,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,0
3,SYS_2,2019-06-24 19:19:12,主机node_30 Nginx 80端口的连接数大于2000,0
4,SYS_1,2019-06-24 19:19:13,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,0
5,SYS_5,2019-06-24 19:19:14,主机node_6 上I/O等待负载持续15分钟超过10%,0
6,SYS_9,2019-06-24 19:19:14,主机node_16 端口6060通信异常,0
7,SYS_7,2019-06-24 19:19:14,主机node_53 日志中有OutOfMemoryError信息,0
8,SYS_1,2019-06-24 19:19:14,主机node_58 上CPU Steal Time持续5分钟超过10%,0
9,SYS_10,2019-06-24 19:19:15,主机node_96 ping延迟时间持续3分钟大于100ms,0
10,SYS_6,2019-06-24 19:19:15,主机node_25 日志中有No route to host信息,0
11,SYS_7,2019-06-24 19:19:17,主机node_63 日志中有No route to host信息,0
12,SYS_3,2019-06-24 19:19:17,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,0
13,SYS_5,2019-06-24 19:19:20,主机node_76 **** 请求延时大于5分钟,0
14,SYS_9,2019-06-24 19:19:22,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,0
15,SYS_1,2019-06-24 19:19:23,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,0
16,SYS_9,2019-06-24 19:19:24,主机node_16 端口6060通信异常,0
17,SYS_4,2019-06-24 19:19:24,主机node_19 日志产生ERROR信息,0
18,SYS_3,2019-06-24 19:19:25,主机node_94 网卡eth0 接收流量持续10分钟平均值大于300M,0
19,SYS_10,2019-06-24 19:19:25,主机node_96 ping延迟时间持续3分钟大于100ms,0
20,SYS_2,2019-06-24 19:19:26,主机node_45 空闲交换空间小于50%,0
21,SYS_3,2019-06-24 19:19:27,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,0
22,SYS_8,2019-06-24 19:19:28,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",0
23,SYS_5,2019-06-24 19:19:29,主机node_2 空闲交换空间小于50%,0
24,SYS_5,2019-06-24 19:19:30,主机node_76 **** 请求延时大于5分钟,0
25,SYS_2,2019-06-24 19:19:31,主机node_8 FullGC次数：23次（大于阈值：10次）,0
26,SYS_6,2019-06-24 19:19:31,"主机node_48 ping丢包率100%,服务器宕机",0
27,SYS_5,2019-06-24 19:19:33,主机node_74 **application 停止运行,0
28,SYS_7,2019-06-24 19:19:34,主机node_53 日志中有OutOfMemoryError信息,0
29,SYS_5,2019-06-24 19:19:34,主机node_6 上I/O等待负载持续15分钟超过10%,0
30,SYS_10,2019-06-24 19:19:35,主机node_96 ping延迟时间持续3分钟大于100ms,0
31,SYS_10,2019-06-24 19:19:36,主机node_29 端口80通信异常,0
32,SYS_4,2019-06-24 19:19:38,"主机node_69 空闲CPU为1.52%,持续15分钟小于10%",0
33,SYS_5,2019-06-24 19:19:39,主机node_82 url:http://node_82:8080访问失败,0
34,SYS_8,2019-06-24 19:19:40,"主机node_84 ping丢包率100%,服务器宕机",0
35,SYS_3,2019-06-24 19:19:40,主机node_20 日志中有OutOfMemoryError信息,0
36,SYS_9,2019-06-24 19:19:42,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,0
37,SYS_1,2019-06-24 19:19:43,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,0
38,SYS_10,2019-06-24 19:19:45,主机node_96 ping延迟时间持续3分钟大于100ms,0
39,SYS_5,2019-06-24 19:19:47,主机node_38 JBOSS 8080端口的连接数大于400,0
40,SYS_3,2019-06-24 19:19:47,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,0
41,SYS_3,2019-06-24 19:19:50,主机node_20 日志中有OutOfMemoryError信息,0
42,SYS_6,2019-06-24 19:19:50,主机node_35 堆内存平均使用率：94.61%（大于阈值：90%）,0
43,SYS_2,2019-06-24 19:19:51,主机node_8 FullGC次数：23次（大于阈值：10次）,0
44,SYS_9,2019-06-24 19:19:52,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,0
45,SYS_1,2019-06-24 19:19:53,主机node_17 Nginx 80端口的连接数大于2000,0
46,SYS_7,2019-06-24 19:19:54,主机node_53 日志中有OutOfMemoryError信息,0
47,SYS_5,2019-06-24 19:19:54,主机node_6 上I/O等待负载持续15分钟超过10%,0
48,SYS_10,2019-06-24 19:19:55,主机node_96 ping延迟时间持续3分钟大于100ms,0
49,SYS_3,2019-06-24 19:19:57,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,0
50,SYS_8,2019-06-24 19:20:00,"主机node_84 ping丢包率100%,服务器宕机",0
51,SYS_1,2019-06-24 19:20:03,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,0
52,SYS_5,2019-06-24 19:20:04,主机node_6 上I/O等待负载持续15分钟超过10%,0
53,SYS_10,2019-06-24 19:20:05,主机node_96 ping延迟时间持续3分钟大于100ms,0
54,SYS_3,2019-06-24 19:20:05,主机node_97 ping丢包率当前值为25%，持续2分钟平均大于20%,0
55,SYS_3,2019-06-24 19:20:05,主机node_94 网卡eth0 接收流量持续10分钟平均值大于300M,0
56,SYS_3,2019-06-24 19:20:07,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,0
57,SYS_5,2019-06-24 19:20:07,主机node_38 JBOSS 8080端口的连接数大于400,0
58,SYS_6,2019-06-24 19:20:09,主机node_32 sdd IO使用率持续30分钟大于90%,0
59,SYS_9,2019-06-24 19:20:12,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,0
60,SYS_1,2019-06-24 19:20:13,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,0
61,SYS_10,2019-06-24 19:20:15,主机node_96 ping延迟时间持续3分钟大于100ms,0
62,SYS_6,2019-06-24 19:20:18,主机node_59 网卡eth0 发送流量持续30分钟平均值大于700M,0
63,SYS_10,2019-06-24 19:20:18,主机node_90 上I/O等待负载大于50%,0
64,SYS_4,2019-06-24 19:20:19,主机node_5 JBOSS 8080端口的连接数大于400,0
65,SYS_6,2019-06-24 19:20:21,"主机node_48 ping丢包率100%,服务器宕机",0
66,SYS_4,2019-06-24 19:20:22,主机node_77 ping丢包率当前值为25%，持续2分钟平均大于20%,0
67,SYS_1,2019-06-24 19:20:23,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,0
68,SYS_8,2019-06-24 19:20:24,主机node_79 日志产生ERROR信息,0
69,SYS_7,2019-06-24 19:20:24,主机node_53 日志中有OutOfMemoryError信息,0
70,SYS_3,2019-06-24 19:20:27,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,0
71,SYS_7,2019-06-24 19:20:27,主机node_63 日志中有No route to host信息,0
72,SYS_8,2019-06-24 19:20:28,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",0
73,SYS_9,2019-06-24 19:20:28,主机node_68 JBOSS 8080端口的连接数大于400,0
74,SYS_5,2019-06-24 19:20:29,主机node_2 空闲交换空间小于50%,0
75,SYS_2,2019-06-24 19:20:31,主机node_8 FullGC次数：23次（大于阈值：10次）,0
76,SYS_1,2019-06-24 19:20:33,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,0
77,SYS_6,2019-06-24 19:20:40,主机node_98 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
78,SYS_5,2019-06-24 19:20:40,主机node_76 **** 请求延时大于5分钟,0
79,SYS_2,2019-06-24 19:20:41,主机node_8 FullGC次数：23次（大于阈值：10次）,0
80,SYS_9,2019-06-24 19:20:42,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,0
81,SYS_1,2019-06-24 19:20:43,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,0
82,SYS_7,2019-06-24 19:20:44,主机node_53 日志中有OutOfMemoryError信息,0
83,SYS_10,2019-06-24 19:20:45,主机node_96 ping延迟时间持续3分钟大于100ms,0
84,SYS_8,2019-06-24 19:20:48,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",0
85,SYS_9,2019-06-24 19:20:48,主机node_68 JBOSS 8080端口的连接数大于400,0
86,SYS_6,2019-06-24 19:20:50,主机node_35 堆内存平均使用率：94.61%（大于阈值：90%）,0
87,SYS_5,2019-06-24 19:20:50,主机node_76 **** 请求延时大于5分钟,0
88,SYS_6,2019-06-24 19:20:51,"主机node_48 ping丢包率100%,服务器宕机",0
89,SYS_2,2019-06-24 19:20:51,主机node_8 FullGC次数：23次（大于阈值：10次）,0
90,SYS_2,2019-06-24 19:20:52,主机node_30 Nginx 80端口的连接数大于2000,0
91,SYS_9,2019-06-24 19:20:52,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,0
92,SYS_4,2019-06-24 19:20:52,主机node_77 ping丢包率当前值为25%，持续2分钟平均大于20%,0
93,SYS_1,2019-06-24 19:20:53,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,0
