Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_7,2019-06-02 23:14:22,主机node_89 空闲交换空间小于50%,0
1,SYS_6,2019-06-02 23:14:25,主机node_56 **application 停止运行,0
2,SYS_7,2019-06-02 23:14:25,主机node_63 Nginx 80端口的连接数大于2000,0
3,SYS_2,2019-06-02 23:14:26,主机node_21 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
4,SYS_9,2019-06-02 23:14:28,主机node_22 ping丢包率当前值为25%，持续2分钟平均大于20%,0
5,SYS_2,2019-06-02 23:14:30,主机node_70 ping延迟时间持续3分钟大于100ms,0
6,SYS_4,2019-06-02 23:14:31,主机node_9 日志产生ERROR信息,0
7,SYS_8,2019-06-02 23:14:32,主机node_88 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
8,SYS_6,2019-06-02 23:14:32,主机node_46 日志中有OutOfMemoryError信息,0
9,SYS_6,2019-06-02 23:14:32,主机node_98 上CPU Steal Time持续5分钟超过10%,0
10,SYS_5,2019-06-02 23:14:34,主机node_76 网卡eth0 发送流量持续30分钟平均值大于700M,0
11,SYS_4,2019-06-02 23:14:35,主机node_13 sdd IO使用率持续30分钟大于90%,0
12,SYS_2,2019-06-02 23:14:36,主机node_91 **application 停止运行,0
13,SYS_2,2019-06-02 23:14:39,主机node_37 网卡eth0 接收流量持续10分钟平均值大于180M,0
14,SYS_7,2019-06-02 23:14:41,主机node_24 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
15,SYS_1,2019-06-02 23:14:41,"主机node_58 空闲CPU为4.0%,持续15分钟小于10%",0
16,SYS_6,2019-06-02 23:14:42,主机node_98 上CPU Steal Time持续5分钟超过10%,0
17,SYS_8,2019-06-02 23:14:42,主机node_88 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
18,SYS_1,2019-06-02 23:14:45,主机node_73 JBOSS 8080端口的连接数大于400,0
19,SYS_2,2019-06-02 23:14:49,主机node_37 网卡eth0 接收流量持续10分钟平均值大于180M,0
20,SYS_4,2019-06-02 23:14:51,主机node_9 日志产生ERROR信息,0
21,SYS_7,2019-06-02 23:14:52,主机node_89 空闲交换空间小于50%,0
22,SYS_8,2019-06-02 23:14:52,主机node_88 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
