Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_5,2019-06-25 05:44:20,主机node_2 日志报错:无法获取连接,0
1,SYS_3,2019-06-25 05:44:21,主机node_57 堆内存平均使用率：92.69%（大于阈值：90%）,0
2,SYS_8,2019-06-25 05:44:22,主机node_87 **application 停止运行,0
3,SYS_2,2019-06-25 05:44:22,主机node_30 **** 请求延时大于5分钟,0
4,SYS_3,2019-06-25 05:44:25,主机node_86 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
5,SYS_2,2019-06-25 05:44:25,主机node_8 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
6,SYS_3,2019-06-25 05:44:25,主机node_39 上CPU Steal Time持续5分钟超过10%,0
7,SYS_2,2019-06-25 05:44:25,主机node_99 上I/O等待负载大于50%,0
8,SYS_2,2019-06-25 05:44:25,主机node_91 上I/O等待负载持续15分钟超过10%,0
9,SYS_2,2019-06-25 05:44:25,主机node_18 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
10,SYS_7,2019-06-25 05:44:27,主机node_63 **application 停止运行,0
11,SYS_7,2019-06-25 05:44:28,主机node_89 **application 停止运行,0
12,SYS_2,2019-06-25 05:44:28,主机node_99 堆内存平均使用率：94.61%（大于阈值：90%）,0
13,SYS_4,2019-06-25 05:44:29,主机node_36 空闲交换空间小于50%,0
14,SYS_7,2019-06-25 05:44:31,主机node_24 JBOSS 8080端口的连接数大于400,0
15,SYS_8,2019-06-25 05:44:32,主机node_87 **application 停止运行,0
16,SYS_9,2019-06-25 05:44:34,主机node_92 网卡eth0 发送流量持续10分钟平均值大于800M,0
17,SYS_5,2019-06-25 05:44:35,主机node_26 日志中有OutOfMemoryError信息,0
18,SYS_1,2019-06-25 05:44:39,主机node_58 网卡eth0 接收流量持续10分钟平均值大于300M,0
19,SYS_8,2019-06-25 05:44:40,主机node_43 sdd IO使用率持续30分钟大于90%,0
20,SYS_3,2019-06-25 05:44:41,主机node_57 堆内存平均使用率：92.69%（大于阈值：90%）,0
21,SYS_2,2019-06-25 05:44:41,主机node_91 网卡eth0 接收流量持续10分钟平均值大于300M,0
22,SYS_2,2019-06-25 05:44:42,主机node_30 **** 请求延时大于5分钟,0
23,SYS_8,2019-06-25 05:44:44,主机node_88 网卡流量unknown,0
24,SYS_3,2019-06-25 05:44:45,主机node_97 网卡eth0 发送流量持续30分钟平均值大于700M,0
25,SYS_7,2019-06-25 05:44:47,主机node_63 **application 停止运行,0
26,SYS_1,2019-06-25 05:44:47,主机node_50 sdd IO使用率持续30分钟大于90%,0
27,SYS_8,2019-06-25 05:44:49,主机node_41 端口8080通信异常,1
28,SYS_8,2019-06-25 05:44:51,主机node_95 上I/O等待负载大于50%,0
29,SYS_8,2019-06-25 05:44:51,"主机node_84 空闲CPU为0.1%,持续15分钟小于10%",0
30,SYS_8,2019-06-25 05:44:51,"主机node_10 空闲CPU为0.1%,持续15分钟小于10%",0
31,SYS_2,2019-06-25 05:44:52,主机node_21 日志中有No route to host信息,0
32,SYS_9,2019-06-25 05:44:54,主机node_92 网卡eth0 发送流量持续10分钟平均值大于800M,0
33,SYS_8,2019-06-25 05:44:55,主机node_49 网卡eth0 发送流量持续30分钟平均值大于700M,0
34,SYS_7,2019-06-25 05:44:57,主机node_63 **application 停止运行,0
35,SYS_1,2019-06-25 05:44:57,主机node_50 sdd IO使用率持续30分钟大于90%,0
36,SYS_3,2019-06-25 05:45:01,主机node_57 堆内存平均使用率：92.69%（大于阈值：90%）,0
37,SYS_6,2019-06-25 05:45:04,"主机node_46 ping丢包率100%,服务器宕机",0
38,SYS_2,2019-06-25 05:45:05,主机node_8 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
39,SYS_2,2019-06-25 05:45:05,主机node_99 上I/O等待负载大于50%,0
40,SYS_2,2019-06-25 05:45:05,主机node_91 上I/O等待负载持续15分钟超过10%,0
41,SYS_3,2019-06-25 05:45:05,主机node_86 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
42,SYS_3,2019-06-25 05:45:05,主机node_39 上CPU Steal Time持续5分钟超过10%,0
43,SYS_2,2019-06-25 05:45:05,主机node_18 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
44,SYS_3,2019-06-25 05:45:06,主机node_3 网卡eth0 接收流量持续10分钟平均值大于300M,0
45,SYS_4,2019-06-25 05:45:09,主机node_36 空闲交换空间小于50%,0
46,SYS_8,2019-06-25 05:45:09,主机node_41 端口8080通信异常,1
47,SYS_8,2019-06-25 05:45:11,"主机node_10 空闲CPU为0.1%,持续15分钟小于10%",0
48,SYS_8,2019-06-25 05:45:11,主机node_95 上I/O等待负载大于50%,0
49,SYS_8,2019-06-25 05:45:11,"主机node_84 空闲CPU为0.1%,持续15分钟小于10%",0
50,SYS_2,2019-06-25 05:45:12,主机node_18 FullGC次数：32次（大于阈值：10次）,0
51,SYS_4,2019-06-25 05:45:12,主机node_9 日志中有No route to host信息,0
52,SYS_8,2019-06-25 05:45:13,主机node_71 日志产生ERROR信息,0
53,SYS_3,2019-06-25 05:45:15,主机node_39 上CPU Steal Time持续5分钟超过10%,0
54,SYS_2,2019-06-25 05:45:15,主机node_91 上I/O等待负载持续15分钟超过10%,0
55,SYS_3,2019-06-25 05:45:15,主机node_86 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
56,SYS_5,2019-06-25 05:45:15,主机node_74 网卡eth0 发送流量持续10分钟平均值大于800M,0
57,SYS_2,2019-06-25 05:45:15,主机node_99 上I/O等待负载大于50%,0
58,SYS_2,2019-06-25 05:45:15,主机node_8 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
59,SYS_2,2019-06-25 05:45:15,主机node_18 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
60,SYS_7,2019-06-25 05:45:17,主机node_63 **application 停止运行,0
61,SYS_8,2019-06-25 05:45:19,主机node_41 端口8080通信异常,1
62,SYS_1,2019-06-25 05:45:19,主机node_58 网卡eth0 接收流量持续10分钟平均值大于300M,0
63,SYS_8,2019-06-25 05:45:20,主机node_43 sdd IO使用率持续30分钟大于90%,0
64,SYS_1,2019-06-25 05:45:20,主机node_31 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
65,SYS_3,2019-06-25 05:45:21,主机node_57 堆内存平均使用率：92.69%（大于阈值：90%）,0
66,SYS_8,2019-06-25 05:45:21,主机node_95 上I/O等待负载大于50%,0
67,SYS_8,2019-06-25 05:45:21,"主机node_84 空闲CPU为0.1%,持续15分钟小于10%",0
68,SYS_8,2019-06-25 05:45:21,"主机node_10 空闲CPU为0.1%,持续15分钟小于10%",0
69,SYS_2,2019-06-25 05:45:25,主机node_8 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
70,SYS_3,2019-06-25 05:45:25,主机node_86 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
71,SYS_2,2019-06-25 05:45:25,主机node_99 上I/O等待负载大于50%,0
72,SYS_2,2019-06-25 05:45:25,主机node_91 上I/O等待负载持续15分钟超过10%,0
73,SYS_3,2019-06-25 05:45:25,主机node_39 上CPU Steal Time持续5分钟超过10%,0
74,SYS_2,2019-06-25 05:45:25,主机node_18 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
75,SYS_1,2019-06-25 05:45:30,主机node_31 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
